author_id,name,email,orcid
145275059,D. Britton,d.britton@example.com,0000-0002-1452-4996
6845876,D. Britzger,d.britzger@example.com,0000-0002-6845-7330
144341126,I. Brock,i.brock@example.com,0000-0002-1443-4559
46972007,R. Brock,r.brock@example.com,0000-0002-4697-4143
4061845,G. Brooijmans,g.brooijmans@example.com,0000-0002-4061-4165
145710416,W. Brooks,w.brooks@example.com,0000-0002-1457-3770
30599757,E. Brost,e.brost@example.com,0000-0002-3059-5104
97832774,P. Renstrom,p.renstrom@example.com,0000-0002-9783-8405
2079934873,B. Brüers,b.brüers@example.com,0000-0002-2079-5893
143890722,D. Bruncko,d.bruncko@example.com,0000-0002-1438-9446
2090434981,A. Bruni,a.bruni@example.com,0000-0002-2090-3958
46236152,G. Bruni,g.bruni@example.com,0000-0002-4623-9056
2231682357,M. Bruschi,m.bruschi@example.com,0000-0002-2231-2926
5071328,N. Bruscino,n.bruscino@example.com,0000-0002-5071-6651
5569178,L. Bryngemark,l.bryngemark@example.com,0000-0002-5569-1049
144023918,T. Buanes,t.buanes@example.com,0000-0002-1440-5878
144296175,Q. Buat,q.buat@example.com,0000-0002-1442-3023
2223610974,P. Buchholz,p.buchholz@example.com,0000-0002-2223-2451
152514330,A. Buckley,a.buckley@example.com,0000-0002-1525-9108
152289503,I. Budagov,i.budagov@example.com,0000-0002-1522-6884
101110920,M. K. Bugge,m.k.bugge@example.com,0000-0002-1011-2959
145361641,O. Bulekov,o.bulekov@example.com,0000-0002-1453-9604
103455411,B. Bullard,b.bullard@example.com,0000-0002-1034-1680
41220749,S. Burdin,s.burdin@example.com,0000-0002-4122-5549
66099693,C. Burgard,c.burgard@example.com,0000-0002-6609-7063
1390893766,A. Burger,a.burger@example.com,0000-0002-1390-4218
92625916,B. Burghgrave,b.burghgrave@example.com,0000-0002-9262-8663
1383516930,J. Burr,j.burr@example.com,0000-0002-1383-3577
1379791267,C. Burton,c.burton@example.com,0000-0002-1379-1252
1380472836,J. Burzynski,j.burzynski@example.com,0000-0002-1380-3063
2029670369,E. L. Busch,e.l.busch@example.com,0000-0002-2029-6014
103564618,V. Büscher,v.büscher@example.com,0000-0002-1035-4927
1390615272,P. Bussey,p.bussey@example.com,0000-0002-1390-4705
2329919778,J. Butler,j.butler@example.com,0000-0002-2329-1431
4947179,C. Buttar,c.buttar@example.com,0000-0002-4947-8246
115766108,J. Butterworth,j.butterworth@example.com,0000-0002-1157-1359
4134655,W. Buttinger,w.buttinger@example.com,0000-0002-4134-9936
1380295395,C. J. B. Vazquez,c.j.b.vazquez@example.com,0000-0002-1380-3470
3664250,A. Buzykaev,a.buzykaev@example.com,0000-0002-3664-6414
152372129,G. Cabras,g.cabras@example.com,0000-0002-1523-3424
32776036,S. Urbán,s.urbán@example.com,0000-0002-3277-1975
103860572,D. Caforio,d.caforio@example.com,0000-0002-1038-3832
12823887,H. Cai,h.cai@example.com,0000-0002-1282-4982
5702767,V. Cairo,v.cairo@example.com,0000-0002-5702-1206
47803063,O. Cakir,o.cakir@example.com,0000-0002-4780-5604
152560719,N. Calace,n.calace@example.com,0000-0002-1525-4345
2177162564,P. Calafiura,p.calafiura@example.com,0000-0002-2177-1893
3102262,G. Calderini,g.calderini@example.com,0000-0002-3102-2544
48905666,P. Calfayan,p.calfayan@example.com,0000-0002-4890-7369
152900137,G. Callea,g.callea@example.com,0000-0002-1529-7898
1390429407,L. Calôba,l.calôba@example.com,0000-0002-1390-6229
145034180,D. Calvet,d.calvet@example.com,0000-0002-1450-6744
116058840,S. Calvet,s.calvet@example.com,0000-0002-1160-1575
1387705404,T. Calvet,t.calvet@example.com,0000-0002-1387-5473
4930064,M. Calvetti,m.calvetti@example.com,0000-0002-4930-9247
145287181,R. Toro,r.toro@example.com,0000-0002-1452-8375
108814117,S. Camarda,s.camarda@example.com,0000-0002-1088-7563
104217925,D. C. Munoz,d.c.munoz@example.com,0000-0002-1042-8535
152372322,P. Camarri,p.camarri@example.com,0000-0002-1523-7206
113655984,M. Camerlingo,m.camerlingo@example.com,0000-0002-1136-1716
1850445,D. Cameron,d.cameron@example.com,0000-0002-1850-4390
144074456,C. Camincher,c.camincher@example.com,0000-0002-1440-7043
16253351,M. Campanelli,m.campanelli@example.com,0000-0002-1625-6166
152607329,A. Camplani,a.camplani@example.com,0000-0002-1526-7481
116524160,V. Canale,v.canale@example.com,0000-0002-1165-1787
1380473555,A. Canesse,a.canesse@example.com,0000-0002-1380-2527
4104103,M. C. Bret,m.c.bret@example.com,0000-0002-4104-2579
77883441,J. Cantero,j.cantero@example.com,0000-0002-7788-8686
152576858,Y. Cao,y.cao@example.com,0000-0002-1525-9803
15803426,F. Capocasa,f.capocasa@example.com,0000-0002-1580-7666
3568291,M. Capua,m.capua@example.com,0000-0002-3568-4281
2060447525,A. Carbone,a.carbone@example.com,0000-0002-2060-9128
72953448,R. Cardarelli,r.cardarelli@example.com,0000-0002-7295-7080
2015028188,J. Cardenas,j.cardenas@example.com,0000-0002-2015-6397
145208308,F. Cardillo,f.cardillo@example.com,0000-0002-1452-9747
1380472862,G. Carducci,g.carducci@example.com,0000-0002-1380-7882
103772254,T. Carli,t.carli@example.com,0000-0002-1037-7063
48287622,G. Carlino,g.carlino@example.com,0000-0002-4828-4746
46615441,B. Carlson,b.carlson@example.com,0000-0002-4661-3971
14413756,E. Carlson,e.carlson@example.com,0000-0002-1441-6468
145200633,L. Carminati,l.carminati@example.com,0000-0002-1452-2780
2123068746,M. Carnesale,m.carnesale@example.com,0000-0002-2123-7245
153715211,R. Carney,r.carney@example.com,0000-0002-1537-3156
1727812,S. Caron,s.caron@example.com,0000-0002-1727-9102
83004566,E. Carquin,e.carquin@example.com,0000-0002-8300-4435
103872514,S. Carrá,s.carrá@example.com,0000-0002-1038-1132
103802664,G. Carratta,g.carratta@example.com,0000-0002-1038-4199
1390607608,J. Carter,j.carter@example.com,0000-0002-1390-7128
49045934,T. Carter,t.carter@example.com,0000-0002-4904-7681
46480368,D. Casadei,d.casadei@example.com,0000-0002-4648-9017
97814334,M. P. Casado,m.p.casado@example.com,0000-0002-9781-8722
2131003580,A. Casha,a.casha@example.com,0000-0002-2131-3709
1668062969,E. G. Castiglia,e.g.castiglia@example.com,0000-0002-1668-5771
102661107,F. Castillo,f.castillo@example.com,0000-0002-1026-6601
1387436152,L. C. Garcia,l.c.garcia@example.com,0000-0002-1387-6492
100722736,V. C. Gimenez,v.c.gimenez@example.com,0000-0002-1007-2592
145847058,N. Castro,n.castro@example.com,0000-0002-1458-1987
145651476,A. Catinaccio,a.catinaccio@example.com,0000-0002-1456-5165
102765762,J. Catmore,j.catmore@example.com,0000-0002-1027-3356
145443078,A. Cattai,a.cattai@example.com,0000-0002-1454-5899
120935527,V. Cavaliere,v.cavaliere@example.com,0000-0002-1209-6810
108373739,N. Cavalli,n.cavalli@example.com,0000-0002-1083-5252
145879480,V. Cavasinni,v.cavasinni@example.com,0000-0002-1458-5062
40531605,E. Celebi,e.celebi@example.com,0000-0002-4053-5290
51040184,F. Celli,f.celli@example.com,0000-0002-5104-2570
1438304959,M. S. Centonze,m.s.centonze@example.com,0000-0002-1438-4679
94149209,K. Cerny,k.cerny@example.com,0000-0002-9414-1053
144248516,A. Cerqueira,a.cerqueira@example.com,0000-0002-1442-2884
94446787,A. Cerri,a.cerri@example.com,0000-0002-9444-9583
5844495,L. Cerrito,l.cerrito@example.com,0000-0002-5844-4720
143814239,F. Cerutti,f.cerutti@example.com,0000-0002-1438-8074
145197837,A. Cervelli,a.cervelli@example.com,0000-0002-1451-8454
2134775407,S. Çetin,s.çetin@example.com,0000-0002-2134-3296
1382089533,Z. Chadi,z.chadi@example.com,0000-0002-1382-9889
152380224,D. Chakraborty,d.chakraborty@example.com,0000-0002-1523-2428
66728027,M. Chala,m.chala@example.com,0000-0002-6672-8646
2004280800,J. Chan,j.chan@example.com,0000-0002-2004-6518
4344320,W. Chan,w.chan@example.com,0000-0002-4344-9400
21552618,W. Y. Chan,w.y.chan@example.com,0000-0002-2155-6787
48499175,J. Chapman,j.chapman@example.com,0000-0002-4849-2151
51992521,B. Chargeishvili,b.chargeishvili@example.com,0000-0002-5199-8257
2489299,D. Charlton,d.charlton@example.com,0000-0002-2489-4572
103026740,T. Charman,t.charman@example.com,0000-0002-1030-8910
118437319,M. Chatterjee,m.chatterjee@example.com,0000-0002-1184-6787
2236479264,S. Chekanov,s.chekanov@example.com,0000-0002-2236-4456
5881925,S. Chekulaev,s.chekulaev@example.com,0000-0002-5881-6782
145401662,G. Chelkov,g.chelkov@example.com,0000-0002-1454-5258
2111074968,A. Chen,a.chen@example.com,0000-0002-2111-6231
2157307293,B. Chen,b.chen@example.com,0000-0002-2157-2245
46729652,C. Chen,c.chen@example.com,0000-0002-4672-1437
2152860403,C. Chen,c.chen@example.com,0000-0002-2152-2904
81551784,H. Chen,h.chen@example.com,0000-0002-8155-3192
9454691,J. Chen,j.chen@example.com,0000-0002-9454-3050
50358052,S. Chen,s.chen@example.com,0000-0002-5035-4225
117745083,Y. Chen,y.chen@example.com,0000-0002-1177-9081
2109500554,Y. Chen,y.chen@example.com,0000-0002-2109-1237
2157798393,C. Cheng,c.cheng@example.com,0000-0002-2157-9205
2202274599,H. C. Cheng,h.c.cheng@example.com,0000-0002-2202-1517
96486963,A. Cheplakov,a.cheplakov@example.com,0000-0002-9648-4304
113711417,E. Cheremushkina,e.cheremushkina@example.com,0000-0002-1137-9371
2082713104,E. Cherepanova,e.cherepanova@example.com,0000-0002-2082-9950
1939110,R. C. Moursli,r.c.moursli@example.com,0000-0002-1939-6590
2324389701,E. Cheu,e.cheu@example.com,0000-0002-2324-9971
2067675505,K. Cheung,k.cheung@example.com,0000-0002-2067-7392
52179387,L. Chevalier,l.chevalier@example.com,0000-0002-5217-1017
144554260,V. Chiarella,v.chiarella@example.com,0000-0002-1445-5422
116601079,G. Chiarelli,g.chiarelli@example.com,0000-0002-1166-3595
144831185,G. Chiodini,g.chiodini@example.com,0000-0002-1448-7533
144933351,A. Chisholm,a.chisholm@example.com,0000-0002-1449-2736
143905171,A. Chitan,a.chitan@example.com,0000-0002-1439-8212
2061472099,Y. Chiu,y.chiu@example.com,0000-0002-2061-6080
4515598,M. Chizhov,m.chizhov@example.com,0000-0002-4515-8836
2353432935,K. Choi,k.choi@example.com,0000-0002-2353-8039
144213215,A. Chomont,a.chomont@example.com,0000-0002-1442-9600
152843816,Y. Chou,y.chou@example.com,0000-0002-1528-9073
152189832,Y. S. Chow,y.s.chow@example.com,0000-0002-1521-5800
2105818841,T. Chowdhury,t.chowdhury@example.com,0000-0002-2105-7310
1659025282,L. D. Christopher,l.d.christopher@example.com,0000-0002-1659-6053
34578986,M. Chu,m.chu@example.com,0000-0002-3457-7173
152170662,X. Chu,x.chu@example.com,0000-0002-1521-2935
144117605,J. Chudoba,j.chudoba@example.com,0000-0002-1441-5297
144545183,J. Chwastowski,j.chwastowski@example.com,0000-0002-1445-1790
48548714,D. Cieri,d.cieri@example.com,0000-0002-4854-9668
104164155,K. Ciesla,k.ciesla@example.com,0000-0002-1041-6728
33573907,V. Cindro,v.cindro@example.com,0000-0002-3357-6503
134095547,I. A. Cioară,i.a.cioară@example.com,0000-0002-1340-1962
145454364,Sachin Bhat,sachin.bhat@example.com,0000-0002-1454-4421
5732199,S. Kulkarni,s.kulkarni@example.com,0000-0002-5732-3777
1803360,C. A. Moritz,c.a.moritz@example.com,0000-0002-1803-8602
2187699636,Aaron Yip,aaron.yip@example.com,0000-0002-2187-6960
1419708949,Julien Smith-Roberge,julien.smith-roberge@example.com,0000-0002-1419-2429
2187699285,Sara Haghayegh Khorasani,sara.haghayegh.khorasani@example.com,0000-0002-2187-2578
2616699,M. Aucoin,m.aucoin@example.com,0000-0002-2616-6138
144546931,B. Ingalls,b.ingalls@example.com,0000-0002-1445-2795
2118431997,J. Wu,j.wu@example.com,0000-0002-2118-7135
1411301219,Aniruddha Tamhane,aniruddha.tamhane@example.com,0000-0002-1411-7949
1724337,P. Kazanzides,p.kazanzides@example.com,0000-0002-1724-2873
3197182,M. Unberath,m.unberath@example.com,0000-0002-3197-6372
2166504589,Marco Arazzi,marco.arazzi@example.com,0000-0002-2166-6180
1706945,S. Nicolazzo,s.nicolazzo@example.com,0000-0002-1706-4485
1840213,Antonino Nocera,antonino.nocera@example.com,0000-0002-1840-4932
145584705,M. Rodrigo,m.rodrigo@example.com,0000-0002-1455-3558
40581950,Benjamin Pagano,benjamin.pagano@example.com,0000-0002-4058-9967
2114211514,Sumiran Takur,sumiran.takur@example.com,0000-0002-2114-1741
2853382,A. Liberos,a.liberos@example.com,0000-0002-2853-8537
145261319,R. Sebastián,r.sebastián@example.com,0000-0002-1452-6152
14650721,S. Narayan,s.narayan@example.com,0000-0002-1465-7643
30892427,S. Jantan,s.jantan@example.com,0000-0002-3089-5513
2109987453,Siti Anom Ahmad,siti.anom.ahmad@example.com,0000-0002-2109-9480
144674696,A. C. Soh,a.c.soh@example.com,0000-0002-1446-5995
1992711,A. J. Ishak,a.j.ishak@example.com,0000-0002-1992-3348
2213016614,Raja Nurzatul Efah Raja Adnan,raja.nurzatul.efah.raja.adnan@example.com,0000-0002-2213-2134
2292447366,Dong Chen,dong.chen@example.com,0000-0002-2292-7850
2292349586,Yifu Gao,yifu.gao@example.com,0000-0002-2292-7739
2218713067,Jiuguang Song,jiuguang.song@example.com,0000-0002-2218-9791
2292341793,Jia Gao,jia.gao@example.com,0000-0002-2292-6642
2292319303,Yanou Luan,yanou.luan@example.com,0000-0002-2292-8763
2292307501,Xu Wang,xu.wang@example.com,0000-0002-2292-9070
2217753873,Obada Issa,obada.issa@example.com,0000-0002-2217-9128
1805004,T. Shanableh,t.shanableh@example.com,0000-0002-1805-5814
2152082208,Cong Su,cong.su@example.com,0000-0002-2152-4622
46546894,Guoxian Yu,guoxian.yu@example.com,0000-0002-4654-5303
66063792,J. Wang,j.wang@example.com,0000-0002-6606-5098
3047447,Zhongmin Yan,zhongmin.yan@example.com,0000-0002-3047-3241
101457473,Li-zhen Cui,li-zhen.cui@example.com,0000-0002-1014-6287
2048028960,Massimiliano Incudini,massimiliano.incudini@example.com,0000-0002-2048-2344
37993686,F. Martini,f.martini@example.com,0000-0002-3799-3246
1712913,A. D. Pierro,a.d.pierro@example.com,0000-0002-1712-1378
2206558531,V. S. Kumar,v.s.kumar@example.com,0000-0002-2206-5619
2162771740,S. S,s.s@example.com,0000-0002-2162-9289
32636848,P. Pareek,p.pareek@example.com,0000-0002-3263-4630
47688201,Ashish Khanna,ashish.khanna@example.com,0000-0002-4768-6322
115120225,Victor Hugo Costa de Albuquerque,victor.hugo.costa.de.albuquerque@example.com,0000-0002-1151-5227
1685090538,Deepak Gupta,deepak.gupta@example.com,0000-0002-1685-1968
2112326025,Xiaomei Sun,xiaomei.sun@example.com,0000-0002-2112-7181
13390198,Haiou Zhang,haiou.zhang@example.com,0000-0002-1339-4796
2152765999,Jian Wang,jian.wang@example.com,0000-0002-2152-8661
103333029,Chen-di Shi,chen-di.shi@example.com,0000-0002-1033-4589
2149584497,Dongwen Hua,dongwen.hua@example.com,0000-0002-2149-9674
2116821531,Juan Li,juan.li@example.com,0000-0002-2116-7226
2128453953,A. J. Otaru,a.j.otaru@example.com,0000-0002-2128-8753
2229704789,Haimeng 海萌 Zhao 赵,haimeng.海萌.zhao.赵@example.com,0000-0002-2229-3137
2150321990,W. Zhu 祝,w.zhu.祝@example.com,0000-0002-2150-1110
2155334579,Zhijun Li,zhijun.li@example.com,0000-0002-2155-7267
8991910,Kun Jin,kun.jin@example.com,0000-0002-8991-5099
2118061085,Hong Chen,hong.chen@example.com,0000-0002-2118-5528
2144195353,Liyuan Zhang,liyuan.zhang@example.com,0000-0002-2144-5277
2155877267,Guitao Zhang,guitao.zhang@example.com,0000-0002-2155-4857
2146422003,Yizhou Jiang,yizhou.jiang@example.com,0000-0002-2146-5724
2152709713,Haixia Zou,haixia.zou@example.com,0000-0002-2152-8430
2154850557,Wentao Wang,wentao.wang@example.com,0000-0002-2154-1071
2152734935,Guangpei Qi,guangpei.qi@example.com,0000-0002-2152-4505
3403615,Xiangmeng Qu,xiangmeng.qu@example.com,0000-0002-3403-5355
74775582,S. H. Ahammad,s.h.ahammad@example.com,0000-0002-7477-6860
9499176,S. Kale,s.kale@example.com,0000-0002-9499-7160
2261041551,Gopal D. Upadhye,gopal.d.upadhye@example.com,0000-0002-2261-4734
150293385,Sandeep Dwarkanath Pande,sandeep.dwarkanath.pande@example.com,0000-0002-1502-1361
2185893562,E. V. Babu,e.v.babu@example.com,0000-0002-2185-5493
20877056,Amol V. Dhumane,amol.v.dhumane@example.com,0000-0002-2087-2897
2190620278,Dilip Kumar Jang Bahadur,dilip.kumar.jang.bahadur@example.com,0000-0002-2190-4879
1394687059,Ibrahim Abdelbaky,ibrahim.abdelbaky@example.com,0000-0002-1394-4650
8652102,Hilal Tayara,hilal.tayara@example.com,0000-0002-8652-2386
1968184,K. Chong,k.chong@example.com,0000-0002-1968-8294
2154490362,Xiaoting Liu,xiaoting.liu@example.com,0000-0002-2154-3286
1996094965,Chenhao Fang,chenhao.fang@example.com,0000-0002-1996-6413
2146290010,Chao Wu,chao.wu@example.com,0000-0002-2146-3080
2215233080,Jianxing Yu,jianxing.yu@example.com,0000-0002-2215-8119
2287458882,Qi Zhao,qi.zhao@example.com,0000-0002-2287-2028
2218349085,Shih‐Feng Huang,shih‐feng.huang@example.com,0000-0002-2218-3519
2108918744,Yen-Wen Lin,yen-wen.lin@example.com,0000-0002-2108-3690
1411383753,Naoual Nassiri,naoual.nassiri@example.com,0000-0002-1411-1376
1399577744,V. Cavalli-Sforza,v.cavalli-sforza@example.com,0000-0002-1399-2382
2571383,A. Lakhouaja,a.lakhouaja@example.com,0000-0002-2571-2824
32473357,T. Boston,t.boston@example.com,0000-0002-3247-1276
38633226,A. Dijk,a.dijk@example.com,0000-0002-3863-2989
46909523,R. Thackway,r.thackway@example.com,0000-0002-4690-9819
48048615,Guannan Xu,guannan.xu@example.com,0000-0002-4804-1549
1490865484,Fang Dong,fang.dong@example.com,0000-0002-1490-8905
2118032844,Jiawen Feng,jiawen.feng@example.com,0000-0002-2118-2514
2100942660,T. Sarsembayeva,t.sarsembayeva@example.com,0000-0002-2100-6387
2856840,A. Shomanov,a.shomanov@example.com,0000-0002-2856-4286
2182490980,Magzhan Sarsembayev,magzhan.sarsembayev@example.com,0000-0002-2182-6805
145463052,Madina Mansurova,madina.mansurova@example.com,0000-0002-1454-5294
2191839579,Ainur Zhumasheva,ainur.zhumasheva@example.com,0000-0002-2191-1180
2219729381,Aigerim Zhunussova,aigerim.zhunussova@example.com,0000-0002-2219-5919
2197669875,Gassyrbek Rakhimzhanov,gassyrbek.rakhimzhanov@example.com,0000-0002-2197-8872
15692543,G. Chornous,g.chornous@example.com,0000-0002-1569-6873
73329681,Y. Fareniuk,y.fareniuk@example.com,0000-0002-7332-5015
2167772839,Xuanzheng Zhao,xuanzheng.zhao@example.com,0000-0002-2167-9235
2112681662,Michael Weiss,michael.weiss@example.com,0000-0002-2112-7798
1769017,P. Tonella,p.tonella@example.com,0000-0002-1769-2157
2140025215,Yu-Han Lu,yu-han.lu@example.com,0000-0002-2140-9217
1404445014,S. H. Hsiao,s.h.hsiao@example.com,0000-0002-1404-8642
1414555028,Chi-Yu Li,chi-yu.li@example.com,0000-0002-1414-6056
2061119180,Yi-Chen Hsieh,yi-chen.hsieh@example.com,0000-0002-2061-6116
2138228471,Polun Chou,polun.chou@example.com,0000-0002-2138-7130
47002598,Yao-Yu Li,yao-yu.li@example.com,0000-0002-4700-4649
1500655208,Tian Xie,tian.xie@example.com,0000-0002-1500-7262
34953151,Guan-Hua Tu,guan-hua.tu@example.com,0000-0002-3495-1826
40911807,Balaranjan Selvaratnam,balaranjan.selvaratnam@example.com,0000-0002-4091-8154
6940870,R. Koodali,r.koodali@example.com,0000-0002-6940-5674
47788638,P. Miró,p.miró@example.com,0000-0002-4778-4508
116725359,Ratnadewi,ratnadewi@example.com,0000-0002-1167-8707
103550430,A. Hangkawidjaja,a.hangkawidjaja@example.com,0000-0002-1035-3010
2079341042,Agus Prijono,agus.prijono@example.com,0000-0002-2079-7970
2106581340,Jo Suherman,jo.suherman@example.com,0000-0002-2106-5673
2072945401,L. Salazar,l.salazar@example.com,0000-0002-2072-9329
1693868,V. Leithardt,v.leithardt@example.com,0000-0002-1693-7343
1392697640,W. Parreira,w.parreira@example.com,0000-0002-1392-5197
50982086,Anita M. R. Fernandes,anita.m.r.fernandes@example.com,0000-0002-5098-8722
1704217056,J. Barbosa,j.barbosa@example.com,0000-0002-1704-8863
51474390,S. D. Correia,s.d.correia@example.com,0000-0002-5147-8326
1634623676,Naeem Iqbal,naeem.iqbal@example.com,0000-0002-1634-9621
2108307984,A. Khan,a.khan@example.com,0000-0002-2108-3565
2106689384,Atif Rizwan,atif.rizwan@example.com,0000-0002-2106-4552
2054233700,Rashid Ahmad,rashid.ahmad@example.com,0000-0002-2054-5201
2133464235,Bong Wan Kim,bong.wan.kim@example.com,0000-0002-2133-6594
2122326419,Kwangsoo Kim,kwangsoo.kim@example.com,0000-0002-2122-7485
2143648497,Do-Hyeun Kim,do-hyeun.kim@example.com,0000-0002-2143-7740
2292331007,Sujala Reddy R S,sujala.reddy.r.s@example.com,0000-0002-2292-6751
2212922927,Vishalakshi Prabhu H,vishalakshi.prabhu.h@example.com,0000-0002-2212-8481
11420377,Hui-Xian Xu,hui-xian.xu@example.com,0000-0002-1142-6257
2044641757,Zaoqu Liu,zaoqu.liu@example.com,0000-0002-2044-8596
96203231,Siyuan Weng,siyuan.weng@example.com,0000-0002-9620-1649
98264310,Q. Dang,q.dang@example.com,0000-0002-9826-9780
2111823992,X. Ge,x.ge@example.com,0000-0002-2111-7375
2108307066,Yuyuan Zhang,yuyuan.zhang@example.com,0000-0002-2108-6857
2335545540,Yuqing Ren,yuqing.ren@example.com,0000-0002-2335-3703
2117110475,Zhengwei Xing,zhengwei.xing@example.com,0000-0002-2117-6377
2143502863,Shuang Chen,shuang.chen@example.com,0000-0002-2143-5659
145788445,Yi Ting Zhou,yi.ting.zhou@example.com,0000-0002-1457-5179
8098066,Jianzhuang Ren,jianzhuang.ren@example.com,0000-0002-8098-4962
2110566615,Xinwei Han,xinwei.han@example.com,0000-0002-2110-8187
2179677739,Md. Nahiduzzaman,md.nahiduzzaman@example.com,0000-0002-2179-9139
2077523534,Md. Omaer Faruq Goni,md.omaer.faruq.goni@example.com,0000-0002-2077-5190
2128539466,M. Robiul Islam,m.robiul.islam@example.com,0000-0002-2128-2595
2065225437,Abu Sayeed,abu.sayeed@example.com,0000-0002-2065-6082
12811519,Md. Shamim Anower,md.shamim.anower@example.com,0000-0002-1281-3435
3173934,M. Ahsan,m.ahsan@example.com,0000-0002-3173-1158
34834922,J. Haider,j.haider@example.com,0000-0002-3483-6276
144323202,M. Kowalski,m.kowalski@example.com,0000-0002-1443-6900
2115195931,Chanjin Park,chanjin.park@example.com,0000-0002-2115-3436
2077718,Wonhyuk Lee,wonhyuk.lee@example.com,0000-0002-2077-4897
2116821414,Moon-Hyun Kim,moon-hyun.kim@example.com,0000-0002-2116-2568
2179572688,Ung-Mo Kim,ung-mo.kim@example.com,0000-0002-2179-4979
2179849825,Taehong Kim,taehong.kim@example.com,0000-0002-2179-8224
2863426,Seunghae Kim,seunghae.kim@example.com,0000-0002-2863-1828
152420631,R. Kumar,r.kumar@example.com,0000-0002-1524-3651
1410064789,F. Al-turjman,f.al-turjman@example.com,0000-0002-1410-8538
2048129877,L. Anand,l.anand@example.com,0000-0002-2048-1422
2109224345,Abhishek Kumar,abhishek.kumar@example.com,0000-0002-2109-1541
2091971458,S. Magesh,s.magesh@example.com,0000-0002-2091-6624
2152644635,K. Vengatesan,k.vengatesan@example.com,0000-0002-2152-3361
3482378,R. Sitharthan,r.sitharthan@example.com,0000-0002-3482-1767
2071672599,M. Rajesh,m.rajesh@example.com,0000-0002-2071-3345
3204505,Tawfiq Hasanin,tawfiq.hasanin@example.com,0000-0002-3204-9551
1725285,T. Khoshgoftaar,t.khoshgoftaar@example.com,0000-0002-1725-1604
51925440,Joffrey L. Leevy,joffrey.l.leevy@example.com,0000-0002-5192-8795
8566633,Richard A. Bauder,richard.a.bauder@example.com,0000-0002-8566-2994
2192401804,Zhun Xu,zhun.xu@example.com,0000-0002-2192-4612
5914832,Liyun Xu,liyun.xu@example.com,0000-0002-5914-7562
2056681396,Xu Ling,xu.ling@example.com,0000-0002-2056-3043
114945248,Beikun Zhang,beikun.zhang@example.com,0000-0002-1149-5403
2453805,M. Habes,m.habes@example.com,0000-0002-2453-2346
1380898933,Raymond Pomponio,raymond.pomponio@example.com,0000-0002-1380-1837
36013361,H. Shou,h.shou@example.com,0000-0002-3601-3538
143795000,J. Doshi,j.doshi@example.com,0000-0002-1437-3295
52425278,E. Mamourian,e.mamourian@example.com,0000-0002-5242-8133
35730504,G. Erus,g.erus@example.com,0000-0002-3573-5261
6343109,I. Nasrallah,i.nasrallah@example.com,0000-0002-6343-6469
144170749,L. Launer,l.launer@example.com,0000-0002-1441-9298
2313795,T. Rashid,t.rashid@example.com,0000-0002-2313-1114
2579037,Murat Bilgel,murat.bilgel@example.com,0000-0002-2579-8286
144458961,Yong Fan,yong.fan@example.com,0000-0002-1444-9158
6302011,J. Toledo,j.toledo@example.com,0000-0002-6302-5888
2625893,Aristeidis Sotiras,aristeidis.sotiras@example.com,0000-0002-2625-8174
1509744685,D. Srinivasan,d.srinivasan@example.com,0000-0002-1509-9655
3261655,M. Espeland,m.espeland@example.com,0000-0002-3261-3176
144302666,C. Masters,c.masters@example.com,0000-0002-1443-6093
2914313,P. Maruff,p.maruff@example.com,0000-0002-2914-5713
1768350,J. Fripp,j.fripp@example.com,0000-0002-1768-5370
1943546862,Henry Völzk,henry.völzk@example.com,0000-0002-1943-1907
145114604,Sterling C. Johnson,sterling.c.johnson@example.com,0000-0002-1451-4304
2259522390,J. Morris,j.morris@example.com,0000-0002-2259-6877
35047388,M. Albert,m.albert@example.com,0000-0002-3504-3277
1780583,M. Miller,m.miller@example.com,0000-0002-1780-2942
50298242,R. Bryan,r.bryan@example.com,0000-0002-5029-5783
2070718,H. Grabe,h.grabe@example.com,0000-0002-2070-8746
1730458,S. Resnick,s.resnick@example.com,0000-0002-1730-5073
32855978,D. Wolk,d.wolk@example.com,0000-0002-3285-8388
1740714,C. Davatzikos,c.davatzikos@example.com,0000-0002-1740-1418
49916851,A. Baugh,a.baugh@example.com,0000-0002-4991-5987
145059368,L. Santhosh,l.santhosh@example.com,0000-0002-1450-4657
80983181,Akin Ozçift,akin.ozçift@example.com,0000-0002-8098-5919
2235681871,Vinothkumar K,vinothkumar.k@example.com,0000-0002-2235-8511
2215244168,R. S,r.s@example.com,0000-0002-2215-4484
2235662182,Vikram Raj R,vikram.raj.r@example.com,0000-0002-2235-5364
2089763372,N. Mekala,n.mekala@example.com,0000-0002-2089-7145
2207395531,S. P. Sasirekha,s.p.sasirekha@example.com,0000-0002-2207-2712
47331853,R. Reshma,r.reshma@example.com,0000-0002-4733-5093
2119106251,Hua Wu,hua.wu@example.com,0000-0002-2119-1160
2175554753,Xiying Chen,xiying.chen@example.com,0000-0002-2175-3004
143656107,Guang Cheng,guang.cheng@example.com,0000-0002-1436-3167
152246567,Xiaoyan Hu,xiaoyan.hu@example.com,0000-0002-1522-4834
2152482359,Youqiong Zhuang,youqiong.zhuang@example.com,0000-0002-2152-5065
81589010,Nadav Merlis,nadav.merlis@example.com,0000-0002-8158-8779
51443662,Hugo Richard,hugo.richard@example.com,0000-0002-5144-8913
